element,decimal_approx,numerator,denominator,support_primes,valuation_vector,selected_primes
2743/2592,1.05825617,2743,2592,"[2, 3, 13, 211]","[-5, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2749/864,3.18171296,2749,864,"[2, 3, 2749]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2749/2592,1.06057099,2749,2592,"[2, 3, 2749]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2753/2592,1.06211420,2753,2592,"[2, 3, 2753]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2755/2592,1.06288580,2755,2592,"[2, 3, 5, 19, 29]","[-5, -4, 1, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2759/1944,1.41923868,2759,1944,"[2, 3, 31, 89]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2761/864,3.19560185,2761,864,"[2, 3, 11, 251]","[-5, -3, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2761/2592,1.06520062,2761,2592,"[2, 3, 11, 251]","[-5, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2765/864,3.20023148,2765,864,"[2, 3, 5, 7, 79]","[-5, -3, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2765/1944,1.42232510,2765,1944,"[2, 3, 5, 7, 79]","[-3, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2765/2592,1.06674383,2765,2592,"[2, 3, 5, 7, 79]","[-5, -4, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2767/2592,1.06751543,2767,2592,"[2, 3, 2767]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2773/864,3.20949074,2773,864,"[2, 3, 47, 59]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2773/2592,1.06983025,2773,2592,"[2, 3, 47, 59]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2777/1944,1.42849794,2777,1944,"[2, 3, 2777]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2777/2592,1.07137346,2777,2592,"[2, 3, 2777]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2779/2592,1.07214506,2779,2592,"[2, 3, 7, 397]","[-5, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2783/1944,1.43158436,2783,1944,"[2, 3, 11, 23]","[-3, -5, 0, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2785/864,3.22337963,2785,864,"[2, 3, 5, 557]","[-5, -3, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2789/864,3.22800926,2789,864,"[2, 3, 2789]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2797/864,3.23726852,2797,864,"[2, 3, 2797]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2809/864,3.25115741,2809,864,"[2, 3, 53]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2809/1296,2.16743827,2809,1296,"[2, 3, 53]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2809/2592,1.08371914,2809,2592,"[2, 3, 53]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2809/7776,0.36123971,2809,7776,"[2, 3, 53]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2813/864,3.25578704,2813,864,"[2, 3, 29, 97]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2813/2592,1.08526235,2813,2592,"[2, 3, 29, 97]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2815/1296,2.17206790,2815,1296,"[2, 3, 5, 563]","[-4, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2815/2592,1.08603395,2815,2592,"[2, 3, 5, 563]","[-5, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2815/7776,0.36201132,2815,7776,"[2, 3, 5, 563]","[-5, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2821/864,3.26504630,2821,864,"[2, 3, 7, 13, 31]","[-5, -3, 0, 1, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2821/1296,2.17669753,2821,1296,"[2, 3, 7, 13, 31]","[-4, -4, 0, 1, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2821/2592,1.08834877,2821,2592,"[2, 3, 7, 13, 31]","[-5, -4, 0, 1, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2821/7776,0.36278292,2821,7776,"[2, 3, 7, 13, 31]","[-5, -5, 0, 1, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2825/2592,1.08989198,2825,2592,"[2, 3, 5, 113]","[-5, -4, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2827/1296,2.18132716,2827,1296,"[2, 3, 11, 257]","[-4, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2827/2592,1.09066358,2827,2592,"[2, 3, 11, 257]","[-5, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2827/7776,0.36355453,2827,7776,"[2, 3, 11, 257]","[-5, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2833/2592,1.09297840,2833,2592,"[2, 3, 2833]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2837/2592,1.09452160,2837,2592,"[2, 3, 2837]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2839/2592,1.09529321,2839,2592,"[2, 3, 17, 167]","[-5, -4, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2845/1296,2.19521605,2845,1296,"[2, 3, 5, 569]","[-4, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2845/2592,1.09760802,2845,2592,"[2, 3, 5, 569]","[-5, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2845/7776,0.36586934,2845,7776,"[2, 3, 5, 569]","[-5, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2849/2592,1.09915123,2849,2592,"[2, 3, 7, 11, 37]","[-5, -4, 0, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2851/1296,2.19984568,2851,1296,"[2, 3, 2851]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2851/2592,1.09992284,2851,2592,"[2, 3, 2851]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2851/7776,0.36664095,2851,7776,"[2, 3, 2851]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2857/1296,2.20447531,2857,1296,"[2, 3, 2857]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2857/7776,0.36741255,2857,7776,"[2, 3, 2857]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2863/1296,2.20910494,2863,1296,"[2, 3, 7, 409]","[-4, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2863/7776,0.36818416,2863,7776,"[2, 3, 7, 409]","[-5, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2881/864,3.33449074,2881,864,"[2, 3, 43, 67]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2881/1296,2.22299383,2881,1296,"[2, 3, 43, 67]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2881/7776,0.37049897,2881,7776,"[2, 3, 43, 67]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2885/864,3.33912037,2885,864,"[2, 3, 5, 577]","[-5, -3, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2887/1296,2.22762346,2887,1296,"[2, 3, 2887]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2887/7776,0.37127058,2887,7776,"[2, 3, 2887]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2893/864,3.34837963,2893,864,"[2, 3, 11, 263]","[-5, -3, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2893/1296,2.23225309,2893,1296,"[2, 3, 11, 263]","[-4, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2893/7776,0.37204218,2893,7776,"[2, 3, 11, 263]","[-5, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2899/1296,2.23688272,2899,1296,"[2, 3, 13, 223]","[-4, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2899/7776,0.37281379,2899,7776,"[2, 3, 13, 223]","[-5, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2905/864,3.36226852,2905,864,"[2, 3, 5, 7, 83]","[-5, -3, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2909/864,3.36689815,2909,864,"[2, 3, 2909]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2917/864,3.37615741,2917,864,"[2, 3, 2917]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2917/972,3.00102881,2917,972,"[2, 3, 2917]","[-2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2917/1296,2.25077160,2917,1296,"[2, 3, 2917]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2917/7776,0.37512860,2917,7776,"[2, 3, 2917]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2921/1944,1.50257202,2921,1944,"[2, 3, 23, 127]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2923/972,3.00720165,2923,972,"[2, 3, 37, 79]","[-2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2923/1296,2.25540123,2923,1296,"[2, 3, 37, 79]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2923/7776,0.37590021,2923,7776,"[2, 3, 37, 79]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2927/1944,1.50565844,2927,1944,"[2, 3, 2927]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2929/864,3.39004630,2929,864,"[2, 3, 29, 101]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2929/1296,2.26003086,2929,1296,"[2, 3, 29, 101]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2929/7776,0.37667181,2929,7776,"[2, 3, 29, 101]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2933/864,3.39467593,2933,864,"[2, 3, 7, 419]","[-5, -3, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2935/1296,2.26466049,2935,1296,"[2, 3, 5, 587]","[-4, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2935/7776,0.37744342,2935,7776,"[2, 3, 5, 587]","[-5, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2939/1944,1.51183128,2939,1944,"[2, 3, 2939]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2941/864,3.40393519,2941,864,"[2, 3, 17, 173]","[-5, -3, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2945/1944,1.51491770,2945,1944,"[2, 3, 5, 19, 31]","[-3, -5, 1, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2953/864,3.41782407,2953,864,"[2, 3, 2953]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2953/972,3.03806584,2953,972,"[2, 3, 2953]","[-2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2957/864,3.42245370,2957,864,"[2, 3, 2957]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2959/972,3.04423868,2959,972,"[2, 3, 11, 269]","[-2, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2965/864,3.43171296,2965,864,"[2, 3, 5, 593]","[-5, -3, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2971/972,3.05658436,2971,972,"[2, 3, 2971]","[-2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2975/1944,1.53034979,2975,1944,"[2, 3, 5, 7, 17]","[-3, -5, 2, 1, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2977/972,3.06275720,2977,972,"[2, 3, 13, 229]","[-2, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2981/1944,1.53343621,2981,1944,"[2, 3, 11, 271]","[-3, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2993/1944,1.53960905,2993,1944,"[2, 3, 41, 73]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2999/1944,1.54269547,2999,1944,"[2, 3, 2999]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3007/972,3.09362140,3007,972,"[2, 3, 31, 97]","[-2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3013/972,3.09979424,3013,972,"[2, 3, 23, 131]","[-2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3025/864,3.50115741,3025,864,"[2, 3, 5, 11]","[-5, -3, 2, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3025/1296,2.33410494,3025,1296,"[2, 3, 5, 11]","[-4, -4, 2, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3025/2592,1.16705247,3025,2592,"[2, 3, 5, 11]","[-5, -4, 2, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3025/7776,0.38901749,3025,7776,"[2, 3, 5, 11]","[-5, -5, 2, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3029/864,3.50578704,3029,864,"[2, 3, 13, 233]","[-5, -3, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3029/1944,1.55812757,3029,1944,"[2, 3, 13, 233]","[-3, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3029/2592,1.16859568,3029,2592,"[2, 3, 13, 233]","[-5, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3031/1296,2.33873457,3031,1296,"[2, 3, 7, 433]","[-4, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3031/2592,1.16936728,3031,2592,"[2, 3, 7, 433]","[-5, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3031/7776,0.38978909,3031,7776,"[2, 3, 7, 433]","[-5, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3035/1944,1.56121399,3035,1944,"[2, 3, 5, 607]","[-3, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3037/864,3.51504630,3037,864,"[2, 3, 3037]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3037/1296,2.34336420,3037,1296,"[2, 3, 3037]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3037/2592,1.17168210,3037,2592,"[2, 3, 3037]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3037/7776,0.39056070,3037,7776,"[2, 3, 3037]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3041/2592,1.17322531,3041,2592,"[2, 3, 3041]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3043/1296,2.34799383,3043,1296,"[2, 3, 17, 179]","[-4, -4, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3043/2592,1.17399691,3043,2592,"[2, 3, 17, 179]","[-5, -4, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3043/7776,0.39133230,3043,7776,"[2, 3, 17, 179]","[-5, -5, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3047/1944,1.56738683,3047,1944,"[2, 3, 11, 277]","[-3, -5, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3049/864,3.52893519,3049,864,"[2, 3, 3049]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3049/2592,1.17631173,3049,2592,"[2, 3, 3049]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3053/864,3.53356481,3053,864,"[2, 3, 43, 71]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3053/1944,1.57047325,3053,1944,"[2, 3, 43, 71]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3053/2592,1.17785494,3053,2592,"[2, 3, 43, 71]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3055/2592,1.17862654,3055,2592,"[2, 3, 5, 13, 47]","[-5, -4, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3061/864,3.54282407,3061,864,"[2, 3, 3061]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3061/1296,2.36188272,3061,1296,"[2, 3, 3061]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3061/2592,1.18094136,3061,2592,"[2, 3, 3061]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3061/7776,0.39364712,3061,7776,"[2, 3, 3061]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3065/2592,1.18248457,3065,2592,"[2, 3, 5, 613]","[-5, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3067/1296,2.36651235,3067,1296,"[2, 3, 3067]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3067/2592,1.18325617,3067,2592,"[2, 3, 3067]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3067/7776,0.39441872,3067,7776,"[2, 3, 3067]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3073/864,3.55671296,3073,864,"[2, 3, 7, 439]","[-5, -3, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3073/1296,2.37114198,3073,1296,"[2, 3, 7, 439]","[-4, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3073/7776,0.39519033,3073,7776,"[2, 3, 7, 439]","[-5, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3077/864,3.56134259,3077,864,"[2, 3, 17, 181]","[-5, -3, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3079/972,3.16769547,3079,972,"[2, 3, 3079]","[-2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3079/1296,2.37577160,3079,1296,"[2, 3, 3079]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3079/7776,0.39596193,3079,7776,"[2, 3, 3079]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3083/1944,1.58590535,3083,1944,"[2, 3, 3083]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3085/864,3.57060185,3085,864,"[2, 3, 5, 617]","[-5, -3, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3085/972,3.17386831,3085,972,"[2, 3, 5, 617]","[-2, -5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3089/1944,1.58899177,3089,1944,"[2, 3, 3089]","[-3, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3097/864,3.58449074,3097,864,"[2, 3, 19, 163]","[-5, -3, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
3097/1296,2.38966049,3097,1296,"[2, 3, 19, 163]","[-4, -4, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
3097/2592,1.19483025,3097,2592,"[2, 3, 19, 163]","[-5, -4, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
3097/7776,0.39827675,3097,7776,"[2, 3, 19, 163]","[-5, -5, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
3101/864,3.58912037,3101,864,"[2, 3, 7, 443]","[-5, -3, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3101/1944,1.59516461,3101,1944,"[2, 3, 7, 443]","[-3, -5, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3101/2592,1.19637346,3101,2592,"[2, 3, 7, 443]","[-5, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3103/1296,2.39429012,3103,1296,"[2, 3, 29, 107]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3103/2592,1.19714506,3103,2592,"[2, 3, 29, 107]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3103/7776,0.39904835,3103,7776,"[2, 3, 29, 107]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3107/1944,1.59825103,3107,1944,"[2, 3, 13, 239]","[-3, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3109/864,3.59837963,3109,864,"[2, 3, 3109]","[-5, -3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3109/1296,2.39891975,3109,1296,"[2, 3, 3109]","[-4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3109/2592,1.19945988,3109,2592,"[2, 3, 3109]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3109/7776,0.39981996,3109,7776,"[2, 3, 3109]","[-5, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3113/2592,1.20100309,3113,2592,"[2, 3, 11, 283]","[-5, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3115/972,3.20473251,3115,972,"[2, 3, 5, 7, 89]","[-2, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3115/1296,2.40354938,3115,1296,"[2, 3, 5, 7, 89]","[-4, -4, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3115/2592,1.20177469,3115,2592,"[2, 3, 5, 7, 89]","[-5, -4, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3115/7776,0.40059156,3115,7776,"[2, 3, 5, 7, 89]","[-5, -5, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3121/972,3.21090535,3121,972,"[2, 3, 3121]","[-2, -5, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3121/2592,1.20408951,3121,2592,"[2, 3, 3121]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3125/2592,1.20563272,3125,2592,"[2, 3, 5]","[-5, -4, 5, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3127/2592,1.20640432,3127,2592,"[2, 3, 53, 59]","[-5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3133/972,3.22325103,3133,972,"[2, 3, 13, 241]","[-2, -5, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3133/1296,2.41743827,3133,1296,"[2, 3, 13, 241]","[-4, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
3133/2592,1.20871914,3133,2592,"[2, 3, 13, 241]","[-5, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
