element,decimal_approx,numerator,denominator,support_primes,valuation_vector,selected_primes
2257/81,27.86419753,2257,81,"[3, 37, 61]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2263/81,27.93827160,2263,81,"[3, 31, 73]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2266/81,27.97530864,2266,81,"[2, 3, 11, 103]","[1, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2267/81,27.98765432,2267,81,"[3, 2267]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2270/81,28.02469136,2270,81,"[2, 3, 5, 227]","[1, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2272/81,28.04938272,2272,81,"[2, 3, 71]","[5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2273/81,28.06172840,2273,81,"[3, 2273]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2276/81,28.09876543,2276,81,"[2, 3, 569]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2281/81,28.16049383,2281,81,"[3, 2281]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2282/81,28.17283951,2282,81,"[2, 3, 7, 163]","[1, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2291/81,28.28395062,2291,81,"[3, 29, 79]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2293/81,28.30864198,2293,81,"[3, 2293]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2297/81,28.35802469,2297,81,"[3, 2297]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2300/81,28.39506173,2300,81,"[2, 3, 5, 23]","[2, -4, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2303/81,28.43209877,2303,81,"[3, 7, 47]","[0, -4, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2306/81,28.46913580,2306,81,"[2, 3, 1153]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2311/81,28.53086420,2311,81,"[3, 2311]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2317/81,28.60493827,2317,81,"[3, 7, 331]","[0, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2318/81,28.61728395,2318,81,"[2, 3, 19, 61]","[1, -4, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2320/81,28.64197531,2320,81,"[2, 3, 5, 29]","[4, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2323/81,28.67901235,2323,81,"[3, 23, 101]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2326/81,28.71604938,2326,81,"[2, 3, 1163]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2330/81,28.76543210,2330,81,"[2, 3, 5, 233]","[1, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2335/81,28.82716049,2335,81,"[3, 5, 467]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2336/81,28.83950617,2336,81,"[2, 3, 73]","[5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2338/81,28.86419753,2338,81,"[2, 3, 7, 167]","[1, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2345/81,28.95061728,2345,81,"[3, 5, 7, 67]","[0, -4, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2347/81,28.97530864,2347,81,"[3, 2347]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2348/81,28.98765432,2348,81,"[2, 3, 587]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2351/81,29.02469136,2351,81,"[3, 2351]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2353/81,29.04938272,2353,81,"[3, 13, 181]","[0, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2357/81,29.09876543,2357,81,"[3, 2357]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2360/81,29.13580247,2360,81,"[2, 3, 5, 59]","[3, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2362/81,29.16049383,2362,81,"[2, 3, 1181]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2363/81,29.17283951,2363,81,"[3, 17, 139]","[0, -4, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2372/81,29.28395062,2372,81,"[2, 3, 593]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2375/81,29.32098765,2375,81,"[3, 5, 19]","[0, -4, 3, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2378/81,29.35802469,2378,81,"[2, 3, 29, 41]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2380/81,29.38271605,2380,81,"[2, 3, 5, 7, 17]","[2, -4, 1, 1, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2381/81,29.39506173,2381,81,"[3, 2381]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2387/81,29.46913580,2387,81,"[3, 7, 11, 31]","[0, -4, 0, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2392/81,29.53086420,2392,81,"[2, 3, 13, 23]","[3, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2398/81,29.60493827,2398,81,"[2, 3, 11, 109]","[1, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2401/81,29.64197531,2401,81,"[3, 7]","[0, -4, 0, 4, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2405/81,29.69135802,2405,81,"[3, 5, 13, 37]","[0, -4, 1, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2407/81,29.71604938,2407,81,"[3, 29, 83]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2411/81,29.76543210,2411,81,"[3, 2411]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2416/81,29.82716049,2416,81,"[2, 3, 151]","[4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2417/81,29.83950617,2417,81,"[3, 2417]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2425/81,29.93827160,2425,81,"[3, 5, 97]","[0, -4, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2426/81,29.95061728,2426,81,"[2, 3, 1213]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2428/81,29.97530864,2428,81,"[2, 3, 607]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2432/81,30.02469136,2432,81,"[2, 3, 19]","[7, -4, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2435/81,30.06172840,2435,81,"[3, 5, 487]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2438/81,30.09876543,2438,81,"[2, 3, 23, 53]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2441/81,30.13580247,2441,81,"[3, 2441]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2443/81,30.16049383,2443,81,"[3, 7, 349]","[0, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2450/81,30.24691358,2450,81,"[2, 3, 5, 7]","[1, -4, 2, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2453/81,30.28395062,2453,81,"[3, 11, 223]","[0, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2455/81,30.30864198,2455,81,"[3, 5, 491]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2456/81,30.32098765,2456,81,"[2, 3, 307]","[3, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2461/81,30.38271605,2461,81,"[3, 23, 107]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2462/81,30.39506173,2462,81,"[2, 3, 1231]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2468/81,30.46913580,2468,81,"[2, 3, 617]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2470/81,30.49382716,2470,81,"[2, 3, 5, 13, 19]","[1, -4, 1, 0, 0, 1, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2473/81,30.53086420,2473,81,"[3, 2473]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2480/81,30.61728395,2480,81,"[2, 3, 5, 31]","[4, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2482/81,30.64197531,2482,81,"[2, 3, 17, 73]","[1, -4, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2486/81,30.69135802,2486,81,"[2, 3, 11, 113]","[1, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2488/81,30.71604938,2488,81,"[2, 3, 311]","[3, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2492/81,30.76543210,2492,81,"[2, 3, 7, 89]","[2, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2495/81,30.80246914,2495,81,"[3, 5, 499]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2497/81,30.82716049,2497,81,"[3, 11, 227]","[0, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2498/81,30.83950617,2498,81,"[2, 3, 1249]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2506/81,30.93827160,2506,81,"[2, 3, 7, 179]","[1, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2507/81,30.95061728,2507,81,"[3, 23, 109]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2510/81,30.98765432,2510,81,"[2, 3, 5, 251]","[1, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2513/81,31.02469136,2513,81,"[3, 7, 359]","[0, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2516/81,31.06172840,2516,81,"[2, 3, 17, 37]","[2, -4, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2522/81,31.13580247,2522,81,"[2, 3, 13, 97]","[1, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2531/81,31.24691358,2531,81,"[3, 2531]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2536/81,31.30864198,2536,81,"[2, 3, 317]","[3, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2537/81,31.32098765,2537,81,"[3, 43, 59]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2542/81,31.38271605,2542,81,"[2, 3, 31, 41]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2543/81,31.39506173,2543,81,"[3, 2543]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2551/81,31.49382716,2551,81,"[3, 2551]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2560/81,31.60493827,2560,81,"[2, 3, 5]","[9, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2561/81,31.61728395,2561,81,"[3, 13, 197]","[0, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2563/81,31.64197531,2563,81,"[3, 11, 233]","[0, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2567/81,31.69135802,2567,81,"[3, 17, 151]","[0, -4, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2570/81,31.72839506,2570,81,"[2, 3, 5, 257]","[1, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2573/81,31.76543210,2573,81,"[3, 31, 83]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2576/81,31.80246914,2576,81,"[2, 3, 7, 23]","[4, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2578/81,31.82716049,2578,81,"[2, 3, 1289]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2585/81,31.91358025,2585,81,"[3, 5, 11, 47]","[0, -4, 1, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2587/81,31.93827160,2587,81,"[3, 13, 199]","[0, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2588/81,31.95061728,2588,81,"[2, 3, 647]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2591/81,31.98765432,2591,81,"[3, 2591]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2597/81,32.06172840,2597,81,"[3, 7, 53]","[0, -4, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2600/81,32.09876543,2600,81,"[2, 3, 5, 13]","[3, -4, 2, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2603/81,32.13580247,2603,81,"[3, 19, 137]","[0, -4, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2605/81,32.16049383,2605,81,"[3, 5, 521]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2612/81,32.24691358,2612,81,"[2, 3, 653]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2617/81,32.30864198,2617,81,"[3, 2617]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2618/81,32.32098765,2618,81,"[2, 3, 7, 11, 17]","[1, -4, 0, 1, 1, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2623/81,32.38271605,2623,81,"[3, 43, 61]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2630/81,32.46913580,2630,81,"[2, 3, 5, 263]","[1, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2632/81,32.49382716,2632,81,"[2, 3, 7, 47]","[3, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2641/81,32.60493827,2641,81,"[3, 19, 139]","[0, -4, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2642/81,32.61728395,2642,81,"[2, 3, 1321]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2645/81,32.65432099,2645,81,"[3, 5, 23]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2648/81,32.69135802,2648,81,"[2, 3, 331]","[3, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2651/81,32.72839506,2651,81,"[3, 11, 241]","[0, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2657/81,32.80246914,2657,81,"[3, 2657]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2666/81,32.91358025,2666,81,"[2, 3, 31, 43]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2668/81,32.93827160,2668,81,"[2, 3, 23, 29]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2672/81,32.98765432,2672,81,"[2, 3, 167]","[4, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2675/81,33.02469136,2675,81,"[3, 5, 107]","[0, -4, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2678/81,33.06172840,2678,81,"[2, 3, 13, 103]","[1, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2681/81,33.09876543,2681,81,"[3, 7, 383]","[0, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2686/81,33.16049383,2686,81,"[2, 3, 17, 79]","[1, -4, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2693/81,33.24691358,2693,81,"[3, 2693]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2695/81,33.27160494,2695,81,"[3, 5, 7, 11]","[0, -4, 1, 2, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2698/81,33.30864198,2698,81,"[2, 3, 19, 71]","[1, -4, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2705/81,33.39506173,2705,81,"[3, 5, 541]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2711/81,33.46913580,2711,81,"[3, 2711]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2713/81,33.49382716,2713,81,"[3, 2713]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2720/81,33.58024691,2720,81,"[2, 3, 5, 17]","[5, -4, 1, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2722/81,33.60493827,2722,81,"[2, 3, 1361]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2723/81,33.61728395,2723,81,"[3, 7, 389]","[0, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2726/81,33.65432099,2726,81,"[2, 3, 29, 47]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2732/81,33.72839506,2732,81,"[2, 3, 683]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2735/81,33.76543210,2735,81,"[3, 5, 547]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2738/81,33.80246914,2738,81,"[2, 3, 37]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2747/81,33.91358025,2747,81,"[3, 41, 67]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2753/81,33.98765432,2753,81,"[3, 2753]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2756/81,34.02469136,2756,81,"[2, 3, 13, 53]","[2, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2762/81,34.09876543,2762,81,"[2, 3, 1381]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2767/81,34.16049383,2767,81,"[3, 2767]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2776/81,34.27160494,2776,81,"[2, 3, 347]","[3, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2780/81,34.32098765,2780,81,"[2, 3, 5, 139]","[2, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2786/81,34.39506173,2786,81,"[2, 3, 7, 199]","[1, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2792/81,34.46913580,2792,81,"[2, 3, 349]","[3, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2801/81,34.58024691,2801,81,"[3, 2801]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2803/81,34.60493827,2803,81,"[3, 2803]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2807/81,34.65432099,2807,81,"[3, 7, 401]","[0, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2810/81,34.69135802,2810,81,"[2, 3, 5, 281]","[1, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2813/81,34.72839506,2813,81,"[3, 29, 97]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2816/81,34.76543210,2816,81,"[2, 3, 11]","[8, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2825/81,34.87654321,2825,81,"[3, 5, 113]","[0, -4, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2828/81,34.91358025,2828,81,"[2, 3, 7, 101]","[2, -4, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2830/81,34.93827160,2830,81,"[2, 3, 5, 283]","[1, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2837/81,35.02469136,2837,81,"[3, 2837]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2843/81,35.09876543,2843,81,"[3, 2843]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2848/81,35.16049383,2848,81,"[2, 3, 89]","[5, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2855/81,35.24691358,2855,81,"[3, 5, 571]","[0, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2857/81,35.27160494,2857,81,"[3, 2857]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2861/81,35.32098765,2861,81,"[3, 2861]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2867/81,35.39506173,2867,81,"[3, 47, 61]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2870/81,35.43209877,2870,81,"[2, 3, 5, 7, 41]","[1, -4, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2873/81,35.46913580,2873,81,"[3, 13, 17]","[0, -4, 0, 0, 0, 2, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2882/81,35.58024691,2882,81,"[2, 3, 11, 131]","[1, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2888/81,35.65432099,2888,81,"[2, 3, 19]","[3, -4, 0, 0, 0, 0, 0, 2]","[2, 3, 5, 7, 11, 13, 17, 19]"
2891/81,35.69135802,2891,81,"[3, 7, 59]","[0, -4, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2897/81,35.76543210,2897,81,"[3, 2897]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2906/81,35.87654321,2906,81,"[2, 3, 1453]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2911/81,35.93827160,2911,81,"[3, 41, 71]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2918/81,36.02469136,2918,81,"[2, 3, 1459]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2936/81,36.24691358,2936,81,"[2, 3, 367]","[3, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2938/81,36.27160494,2938,81,"[2, 3, 13, 113]","[1, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2942/81,36.32098765,2942,81,"[2, 3, 1471]","[1, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2945/81,36.35802469,2945,81,"[3, 5, 19, 31]","[0, -4, 1, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
2948/81,36.39506173,2948,81,"[2, 3, 11, 67]","[2, -4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2951/81,36.43209877,2951,81,"[3, 13, 227]","[0, -4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2960/81,36.54320988,2960,81,"[2, 3, 5, 37]","[4, -4, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2963/81,36.58024691,2963,81,"[3, 2963]","[0, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
2972/81,36.69135802,2972,81,"[2, 3, 743]","[2, -4, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
