element,decimal_approx,numerator,denominator,support_primes,valuation_vector,selected_primes
869/32,27.15625000,869,32,"[2, 11, 79]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
871/32,27.21875000,871,32,"[2, 13, 67]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
873/32,27.28125000,873,32,"[2, 3, 97]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
875/32,27.34375000,875,32,"[2, 5, 7]","[-5, 0, 3, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
877/32,27.40625000,877,32,"[2, 877]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
879/32,27.46875000,879,32,"[2, 3, 293]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
881/32,27.53125000,881,32,"[2, 881]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
883/32,27.59375000,883,32,"[2, 883]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
885/32,27.65625000,885,32,"[2, 3, 5, 59]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
887/32,27.71875000,887,32,"[2, 887]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
889/32,27.78125000,889,32,"[2, 7, 127]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
891/32,27.84375000,891,32,"[2, 3, 11]","[-5, 4, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
893/32,27.90625000,893,32,"[2, 19, 47]","[-5, 0, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
895/32,27.96875000,895,32,"[2, 5, 179]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
897/32,28.03125000,897,32,"[2, 3, 13, 23]","[-5, 1, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
899/32,28.09375000,899,32,"[2, 29, 31]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
901/32,28.15625000,901,32,"[2, 17, 53]","[-5, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
903/32,28.21875000,903,32,"[2, 3, 7, 43]","[-5, 1, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
905/32,28.28125000,905,32,"[2, 5, 181]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
907/32,28.34375000,907,32,"[2, 907]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
909/32,28.40625000,909,32,"[2, 3, 101]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
911/32,28.46875000,911,32,"[2, 911]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
913/32,28.53125000,913,32,"[2, 11, 83]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
915/32,28.59375000,915,32,"[2, 3, 5, 61]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
917/32,28.65625000,917,32,"[2, 7, 131]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
919/32,28.71875000,919,32,"[2, 919]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
921/32,28.78125000,921,32,"[2, 3, 307]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
923/32,28.84375000,923,32,"[2, 13, 71]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
925/32,28.90625000,925,32,"[2, 5, 37]","[-5, 0, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
927/32,28.96875000,927,32,"[2, 3, 103]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
929/32,29.03125000,929,32,"[2, 929]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
931/32,29.09375000,931,32,"[2, 7, 19]","[-5, 0, 0, 2, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
933/32,29.15625000,933,32,"[2, 3, 311]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
935/32,29.21875000,935,32,"[2, 5, 11, 17]","[-5, 0, 1, 0, 1, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
937/32,29.28125000,937,32,"[2, 937]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
939/32,29.34375000,939,32,"[2, 3, 313]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
941/32,29.40625000,941,32,"[2, 941]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
943/32,29.46875000,943,32,"[2, 23, 41]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
945/32,29.53125000,945,32,"[2, 3, 5, 7]","[-5, 3, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
947/32,29.59375000,947,32,"[2, 947]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
949/32,29.65625000,949,32,"[2, 13, 73]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
951/32,29.71875000,951,32,"[2, 3, 317]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
953/32,29.78125000,953,32,"[2, 953]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
955/32,29.84375000,955,32,"[2, 5, 191]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
957/32,29.90625000,957,32,"[2, 3, 11, 29]","[-5, 1, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
959/32,29.96875000,959,32,"[2, 7, 137]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
961/32,30.03125000,961,32,"[2, 31]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
963/32,30.09375000,963,32,"[2, 3, 107]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
965/32,30.15625000,965,32,"[2, 5, 193]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
967/32,30.21875000,967,32,"[2, 967]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
969/32,30.28125000,969,32,"[2, 3, 17, 19]","[-5, 1, 0, 0, 0, 0, 1, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
971/32,30.34375000,971,32,"[2, 971]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
973/32,30.40625000,973,32,"[2, 7, 139]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
975/32,30.46875000,975,32,"[2, 3, 5, 13]","[-5, 1, 2, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
977/32,30.53125000,977,32,"[2, 977]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
979/32,30.59375000,979,32,"[2, 11, 89]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
981/32,30.65625000,981,32,"[2, 3, 109]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
983/32,30.71875000,983,32,"[2, 983]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
985/32,30.78125000,985,32,"[2, 5, 197]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
987/32,30.84375000,987,32,"[2, 3, 7, 47]","[-5, 1, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
989/32,30.90625000,989,32,"[2, 23, 43]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
991/32,30.96875000,991,32,"[2, 991]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
993/32,31.03125000,993,32,"[2, 3, 331]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
995/32,31.09375000,995,32,"[2, 5, 199]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
997/32,31.15625000,997,32,"[2, 997]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
999/32,31.21875000,999,32,"[2, 3, 37]","[-5, 3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1001/32,31.28125000,1001,32,"[2, 7, 11, 13]","[-5, 0, 0, 1, 1, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1003/32,31.34375000,1003,32,"[2, 17, 59]","[-5, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1005/32,31.40625000,1005,32,"[2, 3, 5, 67]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1007/32,31.46875000,1007,32,"[2, 19, 53]","[-5, 0, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1009/32,31.53125000,1009,32,"[2, 1009]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1011/32,31.59375000,1011,32,"[2, 3, 337]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1013/32,31.65625000,1013,32,"[2, 1013]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1015/32,31.71875000,1015,32,"[2, 5, 7, 29]","[-5, 0, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1017/32,31.78125000,1017,32,"[2, 3, 113]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1019/32,31.84375000,1019,32,"[2, 1019]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1021/32,31.90625000,1021,32,"[2, 1021]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1023/32,31.96875000,1023,32,"[2, 3, 11, 31]","[-5, 1, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1025/32,32.03125000,1025,32,"[2, 5, 41]","[-5, 0, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1027/32,32.09375000,1027,32,"[2, 13, 79]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1029/32,32.15625000,1029,32,"[2, 3, 7]","[-5, 1, 0, 3, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1031/32,32.21875000,1031,32,"[2, 1031]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1033/32,32.28125000,1033,32,"[2, 1033]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1035/32,32.34375000,1035,32,"[2, 3, 5, 23]","[-5, 2, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1037/32,32.40625000,1037,32,"[2, 17, 61]","[-5, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1039/32,32.46875000,1039,32,"[2, 1039]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1041/32,32.53125000,1041,32,"[2, 3, 347]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1043/32,32.59375000,1043,32,"[2, 7, 149]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1045/32,32.65625000,1045,32,"[2, 5, 11, 19]","[-5, 0, 1, 0, 1, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1047/32,32.71875000,1047,32,"[2, 3, 349]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1049/32,32.78125000,1049,32,"[2, 1049]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1051/32,32.84375000,1051,32,"[2, 1051]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1053/32,32.90625000,1053,32,"[2, 3, 13]","[-5, 4, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1055/32,32.96875000,1055,32,"[2, 5, 211]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1057/32,33.03125000,1057,32,"[2, 7, 151]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1059/32,33.09375000,1059,32,"[2, 3, 353]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1061/32,33.15625000,1061,32,"[2, 1061]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1063/32,33.21875000,1063,32,"[2, 1063]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1065/32,33.28125000,1065,32,"[2, 3, 5, 71]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1067/32,33.34375000,1067,32,"[2, 11, 97]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1069/32,33.40625000,1069,32,"[2, 1069]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1071/32,33.46875000,1071,32,"[2, 3, 7, 17]","[-5, 2, 0, 1, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1073/32,33.53125000,1073,32,"[2, 29, 37]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1075/32,33.59375000,1075,32,"[2, 5, 43]","[-5, 0, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1077/32,33.65625000,1077,32,"[2, 3, 359]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1079/32,33.71875000,1079,32,"[2, 13, 83]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1081/32,33.78125000,1081,32,"[2, 23, 47]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1083/32,33.84375000,1083,32,"[2, 3, 19]","[-5, 1, 0, 0, 0, 0, 0, 2]","[2, 3, 5, 7, 11, 13, 17, 19]"
1085/32,33.90625000,1085,32,"[2, 5, 7, 31]","[-5, 0, 1, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1087/32,33.96875000,1087,32,"[2, 1087]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1089/32,34.03125000,1089,32,"[2, 3, 11]","[-5, 2, 0, 0, 2, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1091/32,34.09375000,1091,32,"[2, 1091]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1093/32,34.15625000,1093,32,"[2, 1093]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1095/32,34.21875000,1095,32,"[2, 3, 5, 73]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1097/32,34.28125000,1097,32,"[2, 1097]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1099/32,34.34375000,1099,32,"[2, 7, 157]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1101/32,34.40625000,1101,32,"[2, 3, 367]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1103/32,34.46875000,1103,32,"[2, 1103]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1105/32,34.53125000,1105,32,"[2, 5, 13, 17]","[-5, 0, 1, 0, 0, 1, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1107/32,34.59375000,1107,32,"[2, 3, 41]","[-5, 3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1109/32,34.65625000,1109,32,"[2, 1109]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1111/32,34.71875000,1111,32,"[2, 11, 101]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1113/32,34.78125000,1113,32,"[2, 3, 7, 53]","[-5, 1, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1115/32,34.84375000,1115,32,"[2, 5, 223]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1117/32,34.90625000,1117,32,"[2, 1117]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1119/32,34.96875000,1119,32,"[2, 3, 373]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1121/32,35.03125000,1121,32,"[2, 19, 59]","[-5, 0, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1123/32,35.09375000,1123,32,"[2, 1123]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1125/32,35.15625000,1125,32,"[2, 3, 5]","[-5, 2, 3, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1127/32,35.21875000,1127,32,"[2, 7, 23]","[-5, 0, 0, 2, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1129/32,35.28125000,1129,32,"[2, 1129]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1131/32,35.34375000,1131,32,"[2, 3, 13, 29]","[-5, 1, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1133/32,35.40625000,1133,32,"[2, 11, 103]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1135/32,35.46875000,1135,32,"[2, 5, 227]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1137/32,35.53125000,1137,32,"[2, 3, 379]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1139/32,35.59375000,1139,32,"[2, 17, 67]","[-5, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1141/32,35.65625000,1141,32,"[2, 7, 163]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1143/32,35.71875000,1143,32,"[2, 3, 127]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1145/32,35.78125000,1145,32,"[2, 5, 229]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1147/32,35.84375000,1147,32,"[2, 31, 37]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1149/32,35.90625000,1149,32,"[2, 3, 383]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1151/32,35.96875000,1151,32,"[2, 1151]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1153/32,36.03125000,1153,32,"[2, 1153]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1155/32,36.09375000,1155,32,"[2, 3, 5, 7, 11]","[-5, 1, 1, 1, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1157/32,36.15625000,1157,32,"[2, 13, 89]","[-5, 0, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1159/32,36.21875000,1159,32,"[2, 19, 61]","[-5, 0, 0, 0, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1161/32,36.28125000,1161,32,"[2, 3, 43]","[-5, 3, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1163/32,36.34375000,1163,32,"[2, 1163]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1165/32,36.40625000,1165,32,"[2, 5, 233]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1167/32,36.46875000,1167,32,"[2, 3, 389]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1169/32,36.53125000,1169,32,"[2, 7, 167]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1171/32,36.59375000,1171,32,"[2, 1171]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1173/32,36.65625000,1173,32,"[2, 3, 17, 23]","[-5, 1, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1175/32,36.71875000,1175,32,"[2, 5, 47]","[-5, 0, 2, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1177/32,36.78125000,1177,32,"[2, 11, 107]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1179/32,36.84375000,1179,32,"[2, 3, 131]","[-5, 2, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1181/32,36.90625000,1181,32,"[2, 1181]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1183/32,36.96875000,1183,32,"[2, 7, 13]","[-5, 0, 0, 1, 0, 2, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1185/32,37.03125000,1185,32,"[2, 3, 5, 79]","[-5, 1, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1187/32,37.09375000,1187,32,"[2, 1187]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1189/32,37.15625000,1189,32,"[2, 29, 41]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1191/32,37.21875000,1191,32,"[2, 3, 397]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1193/32,37.28125000,1193,32,"[2, 1193]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1195/32,37.34375000,1195,32,"[2, 5, 239]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1197/32,37.40625000,1197,32,"[2, 3, 7, 19]","[-5, 2, 0, 1, 0, 0, 0, 1]","[2, 3, 5, 7, 11, 13, 17, 19]"
1199/32,37.46875000,1199,32,"[2, 11, 109]","[-5, 0, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1201/32,37.53125000,1201,32,"[2, 1201]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1203/32,37.59375000,1203,32,"[2, 3, 401]","[-5, 1, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1205/32,37.65625000,1205,32,"[2, 5, 241]","[-5, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1207/32,37.71875000,1207,32,"[2, 17, 71]","[-5, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1209/32,37.78125000,1209,32,"[2, 3, 13, 31]","[-5, 1, 0, 0, 0, 1, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1211/32,37.84375000,1211,32,"[2, 7, 173]","[-5, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1213/32,37.90625000,1213,32,"[2, 1213]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1215/32,37.96875000,1215,32,"[2, 3, 5]","[-5, 5, 1, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1217/32,38.03125000,1217,32,"[2, 1217]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1219/32,38.09375000,1219,32,"[2, 23, 53]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1221/32,38.15625000,1221,32,"[2, 3, 11, 37]","[-5, 1, 0, 0, 1, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
1223/32,38.21875000,1223,32,"[2, 1223]","[-5, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 5, 7, 11, 13, 17, 19]"
